name,category,address,score,eval_cnt,review_cnt,lat,lng,distance,ZMS
쉼스토리,테마카페,역삼동 831-35,3.5,11,97,37.4945678,127.030975,1277.8650641141353,35.49
아지토,일본식주점,서초동 1565-26,5.0,6,1,37.4891898,127.01274609999999,759.9459688324582,35.42
서울경양,양식,도곡동 959-16,3.9,9,26,37.4858864,127.0366334,1410.7611914288864,35.42
로마옥,이탈리안,도곡동 948-13,3.3,13,53,37.4869566,127.03405740000001,1182.9232814466072,35.42
삼성각,중화요리,서초동 1330-18,2.9,17,268,37.49398730000001,127.02821189999999,1066.3512558168084,35.4
진대감 교대점,"육류,고기",서초동 1567-5,2.9,18,86,37.4903227,127.01309750000001,791.4785317395323,35.38
7%칠백식당 서초직영점,"육류,고기",서초동 1357-5,3.5,11,76,37.48853870000001,127.03074299999999,917.8672050798359,35.35
김둘레순대국 교대점,순대,서초동 1671-5,3.1,16,19,37.49343,127.0154303,898.4893620253888,35.35
미스터힐링 교대역점,테마카페,서초동 1575-4,4.7,6,62,37.491695799999995,127.0137353,841.220100435944,35.34
오빠네부대찌개 본점,"찌개,전골",도곡동 946-10,3.7,11,2,37.4887133,127.0331358,1127.7273460152294,35.32
에그드랍 강남역점,샌드위치,역삼동 830,4.7,6,56,37.4951242,127.0311487,1332.6342996431972,35.28
스시마카세,"초밥,롤",서초동 1603-1,3.8,10,5,37.4857289,127.0160956,411.97139682172684,35.25
방스만두 역삼점,분식,역삼동 831-24,3.3,13,35,37.494809499999995,127.0303544,1259.070137978689,35.18
세광양대창 강남점,"육류,고기",역삼동 830-38,4.7,6,45,37.4952916,127.03200490000002,1399.0867314252246,35.16
크리스피크림도넛 강남역점,도넛,역삼동 825-8,3.3,13,33,37.4964782,127.0286919,1316.5582766594239,35.15
함평원 서초점,"육류,고기",서초동 1715-9,4.1,8,19,37.493748,127.0129337,1055.912371066465,35.08
부일갈비 본점,갈비,서초동 1427-6,4.3,7,52,37.483863899999996,127.0196908,305.20203101410806,35.03
노랑통닭 교대점,치킨,서초동 1573-11,3.0,16,73,37.492883299999995,127.01351170000001,949.8535640072004,35.03
자원방래 강남점,중화요리,서초동 1330,4.3,7,50,37.4939235,127.02789950000002,1043.7359112227268,35.01
스시나인,"초밥,롤",서초동 1658-4,3.7,10,17,37.4925815,127.01480929999998,851.0764054179297,34.99
반갑다하대포 강남점,"육류,고기",역삼동 831-40,3.6,10,80,37.4939977,127.0312277,1250.705250122702,34.98
백년옥 신관,두부전문점,서초동 1451-95,3.5,11,39,37.4810928,127.0134801,873.4588974310898,34.96
잡어와묵은지 강남점,"해물,생선",서초동 1327,3.6,12,0,37.4955719,127.02707520000001,1156.7542018361114,34.96
담소소사골순대육개장 서초점,순대,서초동 1341-5,3.7,10,16,37.488572399999995,127.02957679999999,819.6072178834752,34.96
손문대구막창갈매기살 서초점,"곱창,막창",서초동 1569-13,4.8,6,8,37.491331,127.01288980000001,871.3024289412006,34.9
인사이드,커피전문점,역삼동 837-16,3.4,13,3,37.4919316,127.032331,1193.6675252576374,34.89
김봉남포장마차 남부터미널점,실내포장마차,서초동 1586-2,4.7,6,26,37.48475120000001,127.0127378,725.7469106443145,34.85
인기명 강남점,조개,역삼동 830-30,3.6,10,64,37.494406,127.03179809999999,1318.4810621127235,34.85
로라방앗간 강남역삼점,떡볶이,역삼동 837-14,3.7,10,12,37.49169379999999,127.0320185,1156.539753243009,34.8
순남시래기 교대점,한식,서초동 1698-15,3.6,11,5,37.4957417,127.0145145,1162.2193581157455,34.79
황해도 왕족발찹쌀순대 역삼점,순대,역삼동 831-28,4.0,8,47,37.49476730000001,127.03091470000001,1289.8015471044198,34.78
켄홈1991,일본식주점,역삼동 831-45,3.4,12,16,37.4936281,127.0309928,1207.975764633032,34.68
맛보리 생돼지김치두루치기,"불고기,두루치기",서초동 1337-17,3.4,12,16,37.4925425,127.0292585,1013.3493687275533,34.68
공차 강남글라스점,카페,역삼동 820-9,3.1,15,23,37.4989021,127.02760990000002,1509.31736367985,34.67
스타벅스 서울아트센터점,커피전문점,서초동 1464-22,4.1,8,9,37.480625599999996,127.01235109999999,981.9770359233439,34.67
깐부치킨 서초점,치킨,서초동 1679-1,4.8,6,5,37.4954489,127.0206963,995.3003799161644,34.66
내림손삼계탕 교대본점,삼계탕,서초동 1555-3,3.7,10,9,37.491864,127.0105702,1071.9061028145509,34.65
한성양갈비양꼬치 강남점,양꼬치,역삼동 827-22,3.4,11,112,37.495397200000006,127.0312572,1361.2020626190006,34.64
걸신맛집,한식,역삼동 827-53,3.6,10,44,37.4966813,127.03127109999998,1469.0554789704072,34.63
삼학도,회,서초동 1603-66,3.5,12,2,37.48537460000001,127.0170523,342.1996314077038,34.63
마포만두 교대점,분식,서초동 1575-4,3.2,14,15,37.491695799999995,127.0137353,841.220100435944,34.63
원조양꼬치 양재1호점,양꼬치,양재동 11-76,4.1,8,8,37.4834946,127.0374658,1519.7385296800644,34.61
본죽 교대역지파이브점,죽,서초동 1685-8,4.4,7,6,37.4954141,127.0164028,1060.2843079264644,34.6
깐부치킨 남부터미널점,치킨,서초동 1603-2,2.8,21,8,37.4858201,127.0162267,398.62151678194886,34.6
바나프레소 강남점,카페,역삼동 826-37,4.3,7,24,37.495332299999994,127.03037250000001,1303.3870354971775,34.59
두끼떡볶이 강남점,떡볶이,역삼동 818-13,2.2,41,90,37.4995109,127.02823529999999,1593.7498121696226,34.58
우진가,갈비,서초동 1713-2,4.3,7,23,37.4946194,127.01229579999999,1166.400158620797,34.57
지우네,떡볶이,역삼동 838-4,3.9,8,119,37.490252399999996,127.0324906,1123.963737554085,34.51
옛터,한정식,서초동 1337-9,4.7,6,14,37.491473799999994,127.02936399999999,946.2930080481727,34.5
어반아이트,카페,서초동 1717-8,4.3,7,20,37.4928455,127.01017959999999,1163.4802639791376,34.49
에머이 남부터미널점,베트남음식,서초동 1445-4,2.9,16,185,37.48462429999999,127.01697620000002,386.3017820771978,34.49
포냐베트남쌀국수 강남점,베트남음식,역삼동 858,3.8,9,22,37.49701719999999,127.02816809999999,1344.0990057845233,34.47
송사부수제쌀고로케 강남역지하상가점,"제과,베이커리",역삼동 858,3.8,9,21,37.49701719999999,127.02816809999999,1344.0990057845233,34.44
사람사는 고깃집 김일도 서초점,"육류,고기",서초동 1594-3,3.9,8,105,37.4865475,127.0139851,589.2362470101381,34.43
아는형님 교대본점,삼겹살,서초동 1569-15,3.5,11,14,37.49129990000001,127.0131604,850.4614834463274,34.39
곤들애 강남역점,"육류,고기",서초동 1330-15,3.4,11,69,37.4935841,127.02859369999999,1053.7792684715723,34.36
연안식당 서초점,"해물,생선",서초동 1542-10,3.4,11,58,37.490732799999996,127.008812,1146.7585945698786,34.26
연화산,중화요리,서초동 1343-16,3.1,16,2,37.487185,127.02620359999999,494.79372253093015,34.23
서향란가마솥청국장,한식,역삼동 824-14,4.7,6,8,37.497531,127.03005800000001,1480.5842997209643,34.2
고불초쌈밥 강남본점,쌈밥,역삼동 836-79,4.4,7,2,37.49219179999999,127.03407140000002,1341.7803123179515,34.1
더카페 강남역점,커피전문점,역삼동 825-24,3.8,9,11,37.4968317,127.0298284,1405.0695310810845,34.09
와인주막차차 강남점,와인바,서초동 1327-13,4.5,6,79,37.49466620000001,127.02814879999998,1123.008304501057,34.08
해룡마라룽샤 강남점,중식,역삼동 818-11,5.0,5,76,37.4996118,127.02856200000001,1616.1605677724176,34.0
종로김밥 교대역점,분식,서초동 1689-2,4.7,6,5,37.49523789999999,127.0180743,998.3113146311059,33.96
소노야 양재역점,"돈까스,우동",양재동 19-14,2.9,17,22,37.4828669,127.0356206,1380.1648838833387,33.95
백년옥 꽃별관,두부전문점,서초동 1451-93,3.7,10,2,37.4812987,127.0135294,854.6561323052292,33.94
홍호아 교대점,베트남음식,서초동 1572-6,4.0,8,10,37.492844500000004,127.0122094,1026.7962280937606,33.91
교대이층집 강남역점,"육류,고기",역삼동 831-25,3.2,12,121,37.4948606,127.0305415,1274.4779732304082,33.9
정정아식당 강남역점,한식,역삼동 635-15,3.4,11,29,37.4999919,127.0292017,1678.9481680892484,33.86
홍루몽,중식,서초동 1586-2,4.7,6,4,37.48475120000001,127.0127378,725.7469106443145,33.85
그우동집,한식,역삼동 830-49,4.7,6,4,37.4944474,127.0330008,1402.2354309599289,33.85
마키아티 강남점,카페,역삼동 825-25,3.2,13,19,37.496933500000004,127.0299379,1419.8869561529957,33.84
고양이부엌 양재구청점,떡볶이,서초동 1360-3,3.9,8,31,37.4866294,127.03118159999998,928.2011659618539,33.73
남기분면 강남점,중화요리,역삼동 819-1,3.9,8,30,37.49924779999999,127.0285588,1579.6143985413462,33.71
참설농탕 서초점,설렁탕,서초동 1340,2.7,20,35,37.4887723,127.03022209999999,880.5124017292892,33.71
카페자스 강남점,카페,서초동 1321-6,3.7,10,1,37.4959396,127.02522590000001,1124.3974502606995,33.7
하이라훠궈,중화요리,역삼동 817-21,4.1,7,70,37.50009779999999,127.028377,1658.3164599502136,33.68
옛날농장 양재점,갈비,도곡동 954-17,2.9,16,45,37.4855594,127.03564140000002,1325.7111355277063,33.67
희래등,중화요리,서초동 1638-1,3.7,9,24,37.494732299999995,127.01958159999998,920.5712313948034,33.66
군자대한곱창 교대점,"곱창,막창",서초동 1566-6,5.0,5,40,37.489774,127.013539,726.4854259325261,33.63
커피빈 강남역먹자골목점,커피전문점,역삼동 816-6,3.2,13,13,37.5000716,127.02727240000002,1618.042376738993,33.63
양재순대,순대,서초동 1364-49,3.7,9,22,37.4848958,127.031403,964.2334101170258,33.61
그릿918,디저트카페,서초동 1715-5,2.8,18,26,37.4940983,127.01322990000001,1069.7237566389638,33.56
스노우볼 교대점,카페,서초동 1677-1,3.6,10,6,37.4946702,127.0182785,932.7436596991396,33.54
곰포차,실내포장마차,서초동 1459-9,3.1,13,62,37.4838349,127.0126447,766.963096497434,33.51
어다리횟집 교대점,회,서초동 1572-7,3.8,8,84,37.492920500000004,127.01235770000001,1023.2115907761604,33.49
장사랑 서초점,한식,서초동 1717-1,2.8,18,22,37.4929978,127.009853,1196.667472954149,33.47
한국밥 서초점,한식,서초동 1510-4,3.5,11,2,37.4875281,127.0087469,1057.6061854595057,33.44
포프롬나드 본점,동남아음식,서초동 1427-19,2.8,18,20,37.48303660000001,127.0186942,422.27765765808783,33.42
모범떡볶이1976 양재점,떡볶이,서초동 1363-6,3.9,8,18,37.48493870000001,127.03212830000001,1026.3787749539172,33.42
돈통마늘보쌈 양재점,"족발,보쌈",양재동 8-6,4.1,7,39,37.483755,127.03823700000001,1580.3468247446192,33.35
라벨커피로스터스,커피전문점,도곡동 959-5,4.3,7,2,37.4866398,127.03598259999998,1351.7839873087164,33.34
동경규동 양재점,일식집,서초동 1365-22,4.1,7,38,37.48430949999999,127.0305636,906.8335859583368,33.33
호남집뼈다귀감자탕,감자탕,서초동 1585-17,3.7,9,13,37.484442,127.0122884,773.483678822088,33.32
햇살촌,"육류,고기",역삼동 832-29,4.0,8,3,37.49232000000001,127.0316825,1168.0574627275832,33.32
교토일식,일식집,역삼1동 838-11,3.8,9,2,37.4900797,127.0326398,1129.2830699953065,33.27
바우골참숯화로구이,"육류,고기",역삼동 649-9,3.9,8,13,37.49937070000001,127.0296949,1638.2335361792263,33.24
주호,일본식주점,서초3동 1569-9,3.1,14,7,37.4909724,127.0126706,863.0206514523143,33.19
네네치킨 서초1호점,치킨,서초동 1338-25,4.2,7,7,37.4905441,127.029601,907.9168784592669,33.16
남원골추어탕 교대역본점,추어,서초동 1713-4,4.3,7,1,37.494149799999995,127.0123834,1121.4086730541699,33.11
원당 뼈다귀해장국감자탕,감자탕,서초3동 1571-26,3.0,15,9,37.4917827,127.0120617,959.8061546781528,33.1
미정국수0410 교대역점,국수,서초동 1670-3,4.1,7,25,37.493401399999996,127.01610690000001,866.5069605600438,33.09
토종삼계탕,삼계탕,서초동 1694-12,3.7,9,8,37.4950935,127.014039,1120.2939737203242,33.06
서초보쌈,"족발,보쌈",서초4동 1689-6,3.7,9,8,37.495453999999995,127.018698,1010.8410465896852,33.06
포호아 예술의전당점,동남아음식,서초동 1451-95,2.8,17,29,37.4810928,127.0134801,873.4588974310898,33.0
레트로카페트레이더,테마카페,서초동 1443-5,3.6,9,33,37.485415,127.0189831,190.977058281472,32.98
덕이닭갈비 강남직영점,닭요리,역삼동 826-37,2.6,21,31,37.495332299999994,127.03037250000001,1303.3870354971775,32.97
갈릭&페퍼,이탈리안,서초동 1665-5,2.9,15,44,37.49228660000001,127.01640309999999,745.3627019851216,32.93
스타벅스 강남2점,커피전문점,서초동 1307-28,2.7,19,23,37.5000875,127.02559270000002,1572.4302732566332,32.93
스타벅스 서초동점,커피전문점,서초동 1439-14,4.0,8,1,37.4858915,127.0215742,104.93805796017156,32.91
무등산수만리염소탕,"육류,고기",역삼동 832-28,4.5,6,8,37.4924603,127.0316423,1173.8461230094445,32.8
백암왕순대,순대,서초동 1657-9,3.1,13,17,37.4928464,127.01437720000001,897.7089381133926,32.77
수복막창 본점,"곱창,막창",양재동 8-55,4.1,7,14,37.483629799999996,127.0383584,1593.5874364377146,32.77
아이러브펍,"호프,요리주점",역삼동 819-10,3.6,9,20,37.4989197,127.0282124,1533.4355911884063,32.7
EU,카페,서초동 1459-9,5.0,5,7,37.4838349,127.0126447,766.963096497434,32.67
나주가,"곱창,막창",역삼동 827-47,2.4,28,10,37.4970815,127.03149779999998,1516.1518434399072,32.66
밀마을칼국수,국수,서초동 1451-23,4.5,6,6,37.4837062,127.0127606,763.2483240187903,32.65
롤링핀 어반플레이스점,"제과,베이커리",서초동 1337-36,3.9,8,4,37.4916756,127.02924490000001,951.1988643784924,32.64
빽다방 서초우성점,커피전문점,서초동 1329-9,3.9,8,4,37.49300789999999,127.02930900000001,1051.61485321294,32.64
금모래,"육류,고기",역삼1동 827-77,3.7,9,3,37.4961786,127.031609,1446.152445561818,32.58
스무디킹 강남역점,생과일전문점,역삼동 816-1,3.4,10,28,37.5000904,127.02704820000001,1612.9783066781506,32.57
가츠앤비 양재점,"돈까스,우동",서초동 1365-22,4.5,6,5,37.48430949999999,127.0305636,906.8335859583368,32.56
문선생해천탕,해산물,서초동 1357-69,4.5,6,5,37.487661700000004,127.0316952,981.9588662883036,32.56
엘린포레,뷔페,도곡동 953-1,3.3,10,125,37.4852042,127.0344078,1221.2577864847342,32.54
듬북담북 뱅뱅점,"해물,생선",서초동 1340-3,3.2,12,11,37.488949299999994,127.0308146,936.2466370251532,32.53
베비토레,와인바,서초동 1562-2,5.0,5,5,37.4896955,127.01233909999998,815.9628252701315,32.5
본가한방삼계탕,삼계탕,역삼동 823-5,3.1,13,10,37.4982744,127.03181940000002,1638.1537285028064,32.48
르미엘커피 교대역점,디저트카페,서초동 1574-14,3.1,13,10,37.4923958,127.0136153,903.7342060908935,32.48
아여수,한식,서초동 1337-14,3.8,8,14,37.49219470000001,127.0290425,973.5739405411994,32.47
겟미더머니,테마카페,역삼동 818-13,4.3,6,54,37.4995109,127.02823529999999,1593.7498121696226,32.46
커피빈 강남에스점,커피전문점,서초동 1306-3,3.3,11,11,37.5002704,127.0260348,1603.0791101875088,32.38
오장동면옥 서초본점,한식,서초동 1639-9,3.6,9,11,37.494231,127.018671,877.6488339490029,32.37
메콩타이 서초구청점,태국음식,서초동 1355-17,3.1,13,8,37.48497860000001,127.02908500000001,762.0692935625633,32.36
점례네 강남점,"육류,고기",역삼동 826-9,3.1,13,7,37.4957839,127.02951740000002,1294.7692134944025,32.29
매더커피갤러리,커피전문점,서초동 1530-12,5.0,5,3,37.4844999,127.0094156,1016.9709819989544,32.26
장터,한식,역삼동 648-23,5.0,5,3,37.499516,127.0313815,1729.0472486560927,32.26
숯부래,"육류,고기",서초동 1327-29,3.7,8,39,37.4949034,127.0274129,1108.244682811627,32.23
커피빈 강남대로점,커피전문점,서초동 1328-3,3.3,11,8,37.4956154,127.02820320000001,1212.5893140704566,32.21
강남역기와집양대창,"곱창,막창",서초동 1330-12,4.3,6,34,37.4931847,127.0286803,1026.2503698493067,32.2
단풍나무집 강남점,"육류,고기",역삼동 822-7,4.0,7,19,37.4989394,127.0295195,1588.8350155274786,32.18
등촌샤브칼국수 역삼점,샤브샤브,역삼동 837-2,2.9,14,46,37.4916831,127.03158559999999,1123.0029692109156,32.17
투썸플레이스 강남대륭타워점,커피전문점,역삼동 826-20,2.4,25,27,37.49526760000001,127.02940420000002,1243.2480893752488,32.15
스타벅스 역삼초교사거리점,커피전문점,역삼동 830-71,3.3,11,7,37.4941059,127.0329973,1378.3714716968734,32.14
엔제리너스 강남역점,커피전문점,서초동 1306-4,2.7,18,15,37.4999834,127.02597970000001,1571.1630367332095,32.13
달링스테이크 교대점,"스테이크,립",서초동 1671-5,5.0,5,2,37.49343,127.0154303,898.4893620253888,32.09
굴뚝집 남부터미널점,"육류,고기",서초동 1589-13,3.6,8,115,37.4856583,127.01345970000001,642.3937117894643,32.05
바오밥 교대점,"호프,요리주점",서초동 1696-15,4.3,6,22,37.4949652,127.0154,1049.7894743949196,31.95
생활맥주양재점,"호프,요리주점",양재동 10-70,4.3,6,22,37.4830145,127.03814469999999,1590.3891626462564,31.95
진스시,"초밥,롤",서초동 1357-60,3.4,9,103,37.4874911,127.03110600000001,928.0040465095367,31.92
램스칸,"육류,고기",서초동 1327-13,4.8,5,18,37.49466620000001,127.02814879999998,1123.008304501057,31.92
저스트블랙,"호프,요리주점",서초동 1565-3,4.0,7,11,37.489267,127.01313859999999,731.8119047335762,31.88
돈오리,오리,양재동 10-6,4.8,5,16,37.4833215,127.03777779999999,1550.878498548149,31.85
함경순대,순대,서초동 1585-18,4.1,7,2,37.4844805,127.01247450000001,756.5318155066136,31.82
29펍 강남1호점,칵테일바,역삼동 817-8,3.3,10,36,37.500274600000004,127.0276384,1650.881158547548,31.82
남강메기 서초직영점,"매운탕,해물탕",서초동 1340-2,4.3,6,17,37.48890460000001,127.0306399,920.0535296261653,31.81
소문난 숯불꼼장어쭈꾸미,장어,서울 서초구 서초동 1570-12,4.0,7,9,37.49189260000001,127.01292079999999,909.0867956221248,31.77
스시효 서초점,일식,서초동 1327,3.1,12,15,37.4955719,127.02707520000001,1156.7542018361114,31.73
영동소금구이 양재점,"육류,고기",서초동 1359-45,3.4,9,72,37.4869241,127.03075030000001,891.2898105527046,31.72
더하누,"육류,고기",서초동 1330-5,4.8,5,12,37.4933021,127.0281631,1005.1357726266564,31.7
양파이 강남점,양꼬치,역삼동 819-1,3.4,9,65,37.49924779999999,127.0285588,1579.6143985413462,31.66
더샵샐러드,양식,역삼동 826-37,3.9,7,29,37.495332299999994,127.03037250000001,1303.3870354971775,31.66
카페원더,카페,양재동 7-1,4.0,7,7,37.48429369999999,127.03988090000001,1713.3001354590315,31.64
와라와라 예술의전당점,"호프,요리주점",서초동 1459-2,4.0,7,7,37.4838621,127.01190929999999,826.1206415538103,31.64
찹쌀순대 만드는집 본점,순대,양재동 11-55,2.9,14,17,37.483692299999994,127.0361855,1404.7044425149988,31.61
카츠오우 역삼점,일식,역삼동 836,4.2,6,41,37.4918016,127.0329659,1235.337467340285,31.6
커피라운지55,카페,서초동 1463-10,4.8,5,10,37.481354100000004,127.0122884,934.4467713281242,31.6
병천아우내장터순대 강남역점,순대,서초동 1327-27,3.2,11,14,37.495249799999996,127.02724669999999,1133.3309682839395,31.58
유선식당,"해물,생선",서초3동 1531-9,3.3,11,2,37.484969,127.0100223,954.1396259550572,31.57
동대문엽기떡볶이 양재점,떡볶이,도곡동 959-19,2.9,14,16,37.4856381,127.03690230000001,1436.0361811427551,31.57
에그드랍 양재역점,샌드위치,도곡동 957-14,4.8,5,9,37.484925,127.0350842,1284.4035660305585,31.54
파리바게뜨 카페강남중앙점,"제과,베이커리",서초동 1328-10,2.3,27,25,37.495068599999996,127.0284399,1174.313645226106,31.54
맥쓰세계치킨 강남점,"호프,요리주점",역삼동 825-20,3.3,9,229,37.497717200000004,127.02914740000001,1454.8638585586655,31.53
갈비사랑,갈비,양재동 14-3,2.3,27,22,37.48243970000001,127.0367172,1486.6895011655338,31.47
동신참치 양재역직영점,회,양재동 24,4.3,6,9,37.482717,127.03492150000001,1326.4911508760745,31.46
엉터리생고기두번째이야기 역삼점,"육류,고기",역삼동 827-14,2.6,17,89,37.4961737,127.03067490000001,1392.0480589152987,31.43
가진항,회,서초3동 1577-5,3.0,13,9,37.489028399999995,127.01391399999999,658.602510018881,31.42
포몬스 역삼점,동남아음식,역삼동 829-8,3.7,8,9,37.49461640000001,127.0332791,1433.1416978821435,31.42
놀숲 강남대성학원점,만화카페,역삼동 827-14,4.3,6,8,37.4961737,127.03067490000001,1392.0480589152987,31.4
속초365홍게대게 서울점,"게,대게",서초동 1341-9,4.3,6,8,37.4885317,127.0300002,854.3103376130807,31.4
도라스시,"초밥,롤",(지번) 서초동 1360-18,3.0,12,46,37.486761969613106,127.032121507875,1.0113505903982416,31.39
노란스푼 서초본점,퓨전일식,서초동 1542-1,3.9,7,18,37.4913624,127.008348,1213.7412830474675,31.39
맥도날드 서초뱅뱅점,패스트푸드,서초동 1338-20,2.6,19,10,37.489964,127.03060590000001,958.1957463954179,31.33
롤링파스타 강남역시티점,이탈리안,역삼동 816-5,2.5,17,487,37.4999374,127.02738719999999,1607.8412904085806,31.32
바다사랑생태찌개,"찌개,전골",(지번) 서초2동 1357-73,3.8,8,1,37.48759833998549,127.03124556636001,0.9416043336540292,31.29
라토마티나,양식,역삼동 837-13,3.4,9,34,37.49168870000001,127.03183429999999,1142.2031273009375,31.28
교대왕돈까스,"돈까스,우동",서초동 1573-10,4.8,5,5,37.4929717,127.01341210000001,963.0382567933533,31.24
오늘와인한잔 교대점,와인바,서초동 1570-13,4.6,5,50,37.4916306,127.01304750000001,881.5842203994562,31.24
한솥도시락 교대후문앞점,도시락,서초동 1577-7,3.5,9,6,37.4890984,127.01420149999998,639.2424590482533,31.2
금문도,중화요리,역삼동 818-8,2.5,20,23,37.499686200000006,127.02895339999999,1638.7469024247407,31.13
안사부 역삼2호점,중화요리,역삼동 827-59,3.1,11,32,37.4966673,127.03186609999999,1501.8718779689136,31.1
비스트로어,"초밥,롤",서초동 1569-7,3.1,11,31,37.491178399999995,127.0125288,886.5226562746816,31.09
새우잡이김춘배,"해물,생선",역삼동 818,3.7,7,150,37.49962539999999,127.02779609999999,1589.5827362809164,31.08
장원,한정식,서초동 1714-16,4.0,7,2,37.4942439,127.01285929999999,1102.6743841535817,31.06
이삭토스트 양재역점,토스트,도곡동 959-21,4.3,6,4,37.4855581,127.0372527,1467.4934900785086,31.05
투썸플레이스 양재사거리점,커피전문점,도곡동 957-3,4.3,6,4,37.48501029999999,127.0354845,1318.1787039392232,31.05
시래옥 서초직영점,한식,서초동 1675-13,2.8,14,39,37.4945534,127.0175597,936.6330470592972,31.04
금수복국 서초점,복어,서초동 1691-5,3.4,9,22,37.494679,127.0159805,999.1021878624864,31.04
명가교동짬뽕 서초점,중화요리,서초동 1599-2,3.0,13,4,37.486789,127.0145337,541.7722508649883,31.02
만복국수집 양재점,국수,양재동 11-52,3.5,9,4,37.483905,127.0362925,1408.8796047079948,31.0
서울양꼬치,양꼬치,서초동 1589-5,3.3,10,8,37.4853795,127.0127702,707.4287289138132,30.98
해물솥밥모랑 남부터미널점,"해물,생선",서초동 1599-2,3.3,10,8,37.486789,127.0145337,541.7722508649883,30.98
뚜레쥬르 카페역삼점,"제과,베이커리",역삼동 823-14,3.9,7,8,37.497554,127.03198929999999,1584.2712976172186,30.95
꼬마부대찌개,"찌개,전골",양재동 10-1,3.9,7,8,37.4835265,127.03794479999999,1560.2421289758945,30.95
느린마을양조장 교대점,"호프,요리주점",서초동 1557-17,4.2,6,12,37.4913044,127.01154220000001,966.034991750866,30.92
춘향골남원추어탕 서초점,추어,서초동 1342-7,4.3,6,3,37.487874299999994,127.02785459999998,652.7243482195115,30.92
백년불고기물갈비 서초점,"불고기,두루치기",서초동 1601-2,4.6,5,26,37.4857649,127.0146862,533.6163853941804,30.87
피자알볼로 서초점,피자,서초동 1673-5,4.8,5,2,37.49381410000001,127.015129,948.7890277456476,30.83
인기명 교대점,"해물,생선",서초동 1696-11,4.4,5,197,37.4951902,127.01526580000001,1077.4647792847522,30.78
1964백미당 강남358타워점,아이스크림,역삼동 826-14,3.1,11,18,37.4950229,127.02978390000001,1243.4373114928653,30.78
맥도날드 서초GS점,패스트푸드,서초동 1536-17,2.3,27,6,37.4865999,127.009804,958.1878124545967,30.77
린스시,"초밥,롤",서초동 1585-12,3.6,8,12,37.484596,127.0119607,796.4335798025837,30.76
스파게티스토리,이탈리안,도곡동 959-13,3.6,8,12,37.486123,127.03646869999999,1395.2100889829487,30.76
가츠몽 서초점,"돈까스,우동",서초동 1550-6,3.4,9,13,37.4904316,127.0095363,1074.7472190513076,30.74
진짜배기명태촌 역삼점,"해물,생선",역삼동 836-77,4.2,6,8,37.4923755,127.0339446,1341.7557137999659,30.7
배들어온집,회,서초동 1575-11,3.2,10,24,37.491529799999995,127.0134989,844.1496490888045,30.69
밥사부,분식,역삼동 827-43,4.6,5,18,37.496899600000006,127.0307436,1459.0182360375557,30.66
그냥찌개집 교대본점,"찌개,전골",서울 서초구 서초동 1570-12,3.4,9,11,37.49189260000001,127.01292079999999,909.0867956221248,30.65
동경야시장 강남점,일본식주점,역삼동 820-2,3.0,11,72,37.49939129999999,127.027599,1558.805119243836,30.63
바지락바다한정식,한정식,서초동 1714-17,3.6,8,9,37.4943431,127.0130899,1098.8226264812763,30.61
스타벅스 뱅뱅사거리점,커피전문점,도곡동 946-14,3.1,11,13,37.4885277,127.032471,1066.0058806233242,30.6
원조두부촌,두부전문점,서초동 1577-3,3.1,11,12,37.4897057,127.01388590000002,696.2513007517186,30.56
본죽&비빔밥cafe 강남역점,퓨전한식,서초동 1327-14,3.2,10,19,37.494639299999996,127.02816159999999,1121.2565572760168,30.55
잠바주스 서초삼성타운점,생과일전문점,서초동 1327,3.6,8,8,37.4955719,127.02707520000001,1156.7542018361114,30.54
레몬그라스타이,태국음식,서초동 1442-9,4.0,6,68,37.4853559,127.02130749999999,139.14655902863012,30.5
철판목장 강남역점,"스테이크,립",서초동 1320-10,4.0,6,67,37.4966085,127.0269023,1251.7719241952968,30.49
인도야시장,인도음식,역삼동 817-16,3.2,9,168,37.500065299999996,127.0280415,1643.0715479411353,30.49
난지당,"호프,요리주점",도곡동 957-1,4.0,6,65,37.485216799999996,127.03518340000001,1289.084869232923,30.47
마구로센 남부터미널점,참치회,서초동 1588-2,3.3,9,37,37.48615220000001,127.01412140000002,578.4652851169386,30.47
스시카네,"초밥,롤",서초동 1694-3,3.5,8,30,37.495317799999995,127.0139207,1147.0241230327613,30.46
만랩커피 강남역점,카페,역삼동 818-11,3.7,7,51,37.4996118,127.02856200000001,1616.1605677724176,30.46
낙지볶음개미집 강남역점,"해물,생선",역삼동 817-15,2.3,21,183,37.5002053,127.0279764,1655.128783654027,30.43
종가집고추장주물럭,"육류,고기",서초동 1580-5,4.0,7,0,37.4881264,127.01240159999999,751.0727130004364,30.42
양재통닭,치킨,양재동 11-17,4.0,7,0,37.48444600000001,127.036679,1431.4602733701072,30.42
크림앤토마토,분식,서초동 1445-3,4.6,5,11,37.4847094,127.01778359999999,322.6478375243804,30.39
고메램 강남점,"육류,고기",서초동 1328-11,5.0,4,271,37.49475899999999,127.0285943,1154.75644822209,30.38
미타야 강남역점,일본식주점,역삼동 635-13,3.4,9,6,37.49980770000001,127.02948,1671.9505450668603,30.34
봉추찜닭 교대역점,닭요리,서초동 1574-6,2.7,15,19,37.492158,127.01318870000001,911.580728947818,30.33
우들목 서초점,"육류,고기",서초동 1338-11,2.7,15,19,37.49124860000001,127.03025,997.2582536824173,30.33
