name,category,address,score,eval_cnt,review_cnt
강철남 강남킵유어포크점,철판요리,역삼동 825-24,4.7,3,1
텐프로,한식,역삼동 828,0.0,0,0
커피에코엘,커피전문점,역삼동 828-1,3.0,1,1
가빈스,커피전문점,역삼동 826-37,0.0,0,2
한산주사골순댓국 강남역삼점,국밥,역삼동 823-19,0.0,0,0
창대한곱창 강남직영점,"곱창,막창",역삼동 825-25,0.0,0,0
진주 회타운,회,서초동 1328-7,0.0,0,0
스시쿠마 강남킵유어포크점,"초밥,롤",역삼동 825-24,3.0,2,1
LPE,카페,역삼동 826-37,0.0,0,0
은하초코기사단 강남점,디저트카페,서초동 1328-7,0.0,0,0
모던크래프트비어펍,"호프,요리주점",서초동 1327-23,0.0,0,0
파주순대국,순대,역삼동 830-43,0.0,0,1
지비버거앤샌드위치,햄버거,역삼동 825-25,0.0,0,0
카츠하나,"돈까스,우동",역삼동 827-5,2.3,3,0
채서원병천순대,순대,서초동 1327-27,1.0,2,2
A-HA커피앤치킨,치킨,서초동 1327-27,1.0,1,1
다락마을 강남킵유어포크점,이탈리안,역삼동 825-24,0.0,0,0
장원해장국,해장국,역삼동 827-22,5.0,1,0
스위트번스 서초삼성타운점,커피전문점,서초동 1327,0.0,0,1
칼보쌈,"족발,보쌈",역삼동 826-37,0.0,0,0
CAFE5,카페,서초동 1328-7,3.0,2,0
육파장 강남점,국밥,역삼동 826-37,0.0,0,1
까페테리아 아지트,카페,역삼동 826-37,0.0,0,0
에스프레소진,카페,서울 강남구 역삼동 826-37,3.0,1,0
이첨지,"육류,고기",역삼동 830-38,0.0,0,1
핑거스샌드위치,샌드위치,서울 강남구 역삼동 826-37,4.5,2,0
레이지버드 강남점,카페,역삼동 826-26,3.8,4,0
이찌방,일식,역삼동 830-41,0.0,0,0
울트라키친,일식,역삼동 826-37,5.0,1,1
마더스핑거,테마카페,역삼동 825-24,3.5,2,1
커피앤드,커피전문점,역삼동 826-37,5.0,1,0
50년전통사골칼국수 강남직영점,국수,역삼동 830-4,0.0,0,0
비틀즈,카페,역삼동 823-9,0.0,0,0
삼겹살과밥도둑,한식,역삼동 827-71,0.0,0,0
따리바,술집,역삼동 826-36,0.0,0,0
두콩마켓 강남점,카페,서초동 1327,5.0,2,1
역삼동,카페,역삼동 826-37,4.3,4,0
STOPOVER,"호프,요리주점",서초동 1327-20,0.0,0,0
비엠티,술집,서초동 1327,0.0,0,1
포차돈주마,실내포장마차,역삼동 826-34,0.0,0,0
정원식당,한식,역삼동 824-11,0.0,0,0
에렉스에프앤비,양식,서초동 1327-1,0.0,0,0
카페파이브,카페,서초동 1328-7,0.0,0,0
수바,칵테일바,서초동 1327-7,0.0,0,0
사르트르커피,커피전문점,역삼동 827-63,0.0,0,0
귀인,일본식주점,역삼동 826-37,0.0,0,0
두콩상회,카페,서초동 1327,0.0,0,1
락빈칼국수 강남1호점,국수,역삼동 826-37,0.0,0,0
아바이왕순대,순대,서초동 1327-10,0.0,0,0
웃자웃자,일본식주점,역삼동 826-40,0.0,0,0
낭만연탄,한식,역삼동 825-24,3.3,3,0
지세븐,양식,역삼동 830-7,0.0,0,0
파티쿡826,양식,역삼동 826-29,0.0,1,0
온더클라우드,뷔페,역삼동 823-10,0.0,0,0
팬더0817,퓨전요리,역삼동 825-25,0.0,0,0
해방촌선미네,한식,역삼동 826-34,0.0,0,0
경포대,일식,역삼동 827-9,5.0,1,0
경문,커피전문점,역삼동 828,0.0,0,0
셜리번스트릿,샌드위치,서초동 1327,0.0,0,0
러브팩토리 강남점,양식,서초동 1328-7,0.0,0,0
카페드구띠에 역삼점,카페,역삼동 828-7,0.0,0,0
두바이신데렐라,한식,역삼동 826,0.0,0,0
(주)아파텔나라,술집,역삼동 824-11,0.0,0,0
웨스턴아이스바텍사스,"호프,요리주점",역삼동 827-20,0.0,0,0
밥심,한식,서초동 1328-3,0.0,0,0
키스타,일식,역삼동 825-2,0.0,0,0
해피올,한식,역삼동 830,0.0,0,0
매드본,술집,역삼동 825-20,0.0,0,0
한라,음식점,역삼동 824-11,0.0,0,0
쿵푸,중식,역삼동 825-20,0.0,0,0
(주)도남에프앤에프,일식집,역삼동 830-41,0.0,0,0
라그릴리아 SPC스퀘어점,이탈리안,역삼동 831-23,3.7,101,186
구스아일랜드 브루하우스,양식,역삼동 833-1,3.7,88,291
강남곱,"곱창,막창",역삼동 830-31,4.0,49,241
농민백암왕순대,순대,역삼동 830-9,4.5,84,147
봉피양 서초점,한식,서초동 1330,3.4,163,59
두껍삼 강남직영점,"육류,고기",서초동 1330-16,3.5,28,224
대려도,중화요리,역삼동 833,3.8,35,40
진대감 강남역 삼성타운점,"육류,고기",서초동 1330-13,4.1,10,79
이자카야나무 강남2호점,일본식주점,역삼동 831-3,3.1,24,60
교대이층집 강남역점,"육류,고기",역삼동 831-25,3.2,12,121
삼성각,중화요리,서초동 1330-18,2.9,17,268
청류벽,국수,서초동 1327-29,2.8,9,112
됐소 강남점,"육류,고기",서초동 1330-15,4.3,11,129
남도애찬,한식,역삼동 830-27,5.0,15,46
제주몬트락 강남본점,"육류,고기",역삼동 831-26,3.0,33,105
고반식당 강남점,"육류,고기",역삼동 831-35,3.5,13,128
무화잠 강남점,"게,대게",역삼동 831-16,2.5,45,46
인기명 강남점,조개,역삼동 830-30,3.6,10,64
블루밍가든 강남점,이탈리안,역삼동 826-14,3.9,53,74
이자카야열,일본식주점,서초동 1329-6,4.2,13,99
랭맥,한식,역삼동 831-3,3.0,5,95
호남마을,"육류,고기",역삼동 829-13,3.9,41,98
아방궁,중식,역삼동 831-32,3.2,15,120
풍년참숯갈비,갈비,역삼동 831-46,2.7,6,121
유타로 강남점,일본식라면,서초동 1330-6,3.8,133,138
초선과여포 본점,중화요리,서초동 1330-16,3.7,22,159
여의도황소곱창 강남점,"곱창,막창",역삼동 830-27,3.4,13,308
한방삼계탕,삼계탕,역삼동 831-18,3.0,34,43
아그레아블,카페,역삼동 832-21,3.6,30,83
고깃집열,"육류,고기",서초동 1330-14,3.8,13,109
오목집 강남역점,"족발,보쌈",서초동 1327-11,3.3,6,35
쉼스토리,테마카페,역삼동 831-35,3.5,11,97
청춘양꼬치샤브샤브,양꼬치,역삼동 831-31,3.4,7,107
황해도 왕족발찹쌀순대 역삼점,순대,역삼동 831-28,4.0,8,47
서동한우 강남점,"육류,고기",서초동 1327-29,3.9,14,50
스시려프리미엄,"초밥,롤",서초동 1337-2,4.3,18,73
스트릿 SPC스퀘어점,아시아음식,역삼동 831-6,2.5,13,134
더부스 강남점,"호프,요리주점",서초동 1330,3.7,70,41
반갑다하대포 강남점,"육류,고기",역삼동 831-40,3.6,10,80
사푼사푼 강남역점,카페,서초동 1329,2.8,10,80
짚신매운갈비찜 역삼점,갈비,역삼동 831-25,2.1,10,110
고메램 강남점,"육류,고기",서초동 1328-11,5.0,4,271
통돼지네 강남점,"육류,고기",역삼동 831-34,4.2,10,63
한도니 강남역점,"육류,고기",역삼동 831-48,3.8,25,50
얌얌식빵 강남역점,"제과,베이커리",역삼동 826-14,3.5,12,59
퀸즈가든,샤브샤브,서초동 1330-20,1.8,16,146
해우담 본점,한정식,서초동 1329-4,3.0,3,6
장위동유성집 강남점,"육류,고기",역삼동 831-3,4.4,14,115
강남역기와집양대창,"곱창,막창",서초동 1330-12,4.3,6,34
라그릴리아 비스트로바 SPC스퀘어점,와인바,역삼동 831-23,3.0,2,127
타코벨 아워홈빌딩점,"멕시칸,브라질",역삼동 830-24,2.6,5,11
와인주막차차 강남점,와인바,서초동 1327-13,4.5,6,79
한성양꼬치 강남2호점,양꼬치,역삼동 830-32,4.5,2,43
이케맨이자카야 강남점,일본식주점,서초동 1330-13,4.5,4,26
라뜰리에,양식,역삼동 831-23,3.7,27,74
하나우동,"돈까스,우동",서초동 1327-35,3.3,46,80
먼데이블루스,퓨전요리,서초동 1330,3.4,14,90
언더그라운드,"호프,요리주점",서초동 1330,4.0,1,107
십원집 뱅뱅본점,한식,역삼동 836,2.7,28,99
무등산수만리염소탕,"육류,고기",역삼동 832-28,4.5,6,8
생활맥주 강남역점,"호프,요리주점",역삼동 831-27,5.0,2,22
바바인디아 강남역점,인도음식,서초동 1328-11,3.4,51,180
그릭슈바인 SPC스퀘어점,양식,역삼동 831-23,3.6,29,41
만족오향족발 강남역점,"족발,보쌈",역삼동 831-5,3.0,2,33
토말,회,역삼동 830-8,3.0,7,15
유씨네전사랑,한식,역삼동 831-36,1.2,10,44
한돈애,"육류,고기",서초동 1327-29,1.0,1,65
한성돈까스 강남역점,"돈까스,우동",서초동 1327-13,2.2,49,43
청담동마녀김밥 강남역점,분식,서초동 1337-17,2.3,9,21
천송참치,참치회,서초동 1328-11,4.0,3,59
들름집,국수,서초동 1330-11,3.7,95,44
교촌치킨 역삼1호점,치킨,역삼동 837-15,3.2,9,16
곤들애 강남역점,"육류,고기",서초동 1330-15,3.4,11,69
KFC 서초우성점,패스트푸드,서초동 1330-8,1.3,13,9
나주곰탕 강남역본점,곰탕,역삼동 830-35,4.2,13,14
현대옥 서울강남대로점,국밥,역삼동 831-43,3.3,35,31
홍리마라탕 강남역점,중식,역삼동 826-14,3.8,4,31
오레노유메 강남역점,일본식주점,역삼동 831-28,4.3,4,7
착한수산,회,역삼동 830-46,3.8,4,10
촌장골,감자탕,역삼1동 830-7,3.2,6,29
스타벅스 역삼초교사거리점,커피전문점,역삼동 830-71,3.3,11,7
남도랑,한정식,역삼동 830-22,3.9,16,2
스타벅스 서초우성사거리점,커피전문점,서초동 1329-7,4.0,10,8
담뿍화로된장 본점,"찌개,전골",서초동 1330-7,4.0,5,47
미가미,일식집,서초동 1337-33,3.1,9,6
빵장수단팥빵 강남점,"제과,베이커리",서초동 1330-11,3.0,5,17
송탄보쌈부대찌개,"찌개,전골",서초동 1327-12,3.5,19,43
모랑솥밥앤떡갈비 강남본점,한식,서초동 1328-11,2.6,27,39
초밥파는횟집,회,역삼동 832-31,1.8,11,20
새마을식당 강남역점,"육류,고기",역삼동 831-32,1.9,10,21
백철판0410 강남본점,"육류,고기",역삼동 831-26,2.5,14,60
스타벅스 강남우성점,커피전문점,역삼동 832-3,3.4,5,9
자원방래 강남점,중화요리,서초동 1330,4.3,7,50
배스킨라빈스 CAFE31서초우성,아이스크림,서초동 1337-34,2.4,7,15
깐부치킨 강남역플래티넘점,치킨,역삼동 831-25,2.6,10,8
참숯닭갈비반 강남본점,닭요리,역삼동 832-10,3.4,15,18
미사리밀빛초계국수 강남역점,국수,역삼동 831-45,3.4,5,14
롯데리아 강남우성사거리점,패스트푸드,역삼동 832,2.2,21,12
가락시장회센터,회,서울 강남구 역삼동 832-49,1.0,1,0
커피앳웍스 강남스퀘어점,커피전문점,역삼동 831-23,4.0,5,8
더테이스트,디저트카페,역삼동 832-33,1.0,1,60
방스만두 역삼점,분식,역삼동 831-24,3.3,13,35
숙이네 조개전골 역삼점,조개,역삼동 831-34,4.8,4,14
서강쇠떡볶이 본점,떡볶이,역삼동 832-31,2.8,10,11
고레카레 강남점,일식,서초동 1330-10,3.2,18,53
후후훠궈,중식,역삼동 832-12,3.7,3,42
도마3,"육류,고기",서초동 1330-14,4.2,10,137
놀란치킨 강남역점,치킨,서초동 1327-29,3.0,11,20
베라피자 SPC스퀘어점,피자,역삼동 831-23,3.0,10,19
파스쿠찌 서초우성점,커피전문점,서초동 1337-34,3.3,9,5
미래옥,한정식,역삼동 831-48,4.1,9,6
삼대나주곰탕 강남점,곰탕,서초동 1330-20,2.8,4,18
더하누,"육류,고기",서초동 1330-5,4.8,5,12
무아국수,국수,서초동 1327-17,3.0,7,28
마포껍데기집,"육류,고기",역삼동 831-32,5.0,2,16
램스칸,"육류,고기",서초동 1327-13,4.8,5,18
본죽&비빔밥cafe 강남역점,퓨전한식,서초동 1327-14,3.2,10,19
아비꼬 강남지웰타워점,퓨전요리,서초동 1327-13,2.4,17,49
카츠오우 역삼점,일식,역삼동 836,4.2,6,41
용호동낙지 우성사거리점,"해물,생선",역삼동 832-6,1.0,1,8
숯부래,"육류,고기",서초동 1327-29,3.7,8,39
미스포아이,베트남음식,서초동 1327-35,2.1,11,37
햇살촌,"육류,고기",역삼동 832-29,4.0,8,3
이담,한정식,서초동 1330-5,5.0,2,1
강남정 본점,"육류,고기",서초동 1327-14,4.0,5,30
수수도,퓨전일식,서초동 1337-2,2.5,2,46
명랑핫도그 서초우성점,패스트푸드,서초동 1337-14,1.0,5,2
서울황태,"호프,요리주점",역삼동 830-32,4.5,2,11
국대떡볶이 서초점,떡볶이,서초동 1330-11,2.9,50,11
에머이 강남우성사거리점,베트남음식,서초동 1329-9,2.7,6,36
모로미 역삼초교점,일본식주점,역삼동 831-45,4.3,3,47
육목원,"육류,고기",서초동 1330-15,4.0,3,46
카페바이이브릭,카페,역삼동 833-3,3.8,6,28
한솥도시락 우성아파트사거리점,도시락,역삼동 831-45,2.7,7,4
대독장 뱅뱅사거리점,"찌개,전골",역삼동 837-16,2.3,18,15
소풍김밥분식 역삼점,분식,역삼동 832-10,2.5,11,10
보길도,회,서초동 1337-14,5.0,2,0
맥주마켓,"호프,요리주점",역삼동 830-7,0.0,0,45
카페더밸런스,테마카페,역삼동 830-55,4.0,6,9
아여수,한식,서초동 1337-14,3.8,8,14
맘초이,한식,역삼동 830-25,0.0,0,22
대운식당,한정식,역삼동 830-54,5.0,1,9
꽃보다라면,분식,서초동 1337-14,4.6,14,10
현대진,국밥,역삼동 832-32,3.0,1,10
곰작골나주곰탕 강남점,곰탕,서초동 1330-20,3.0,3,11
탐라도야지 강남점,"육류,고기",역삼1동 831-5,3.5,3,5
화돈,"육류,고기",서초동 1330-20,4.0,1,53
깐부치킨 서초삼성타운점,치킨,서초동 1330,2.3,8,6
육대장 강남역1호점,국밥,역삼동 832-6,2.0,5,4
하코야 강남역점,일본식라면,서초동 1330-20,1.8,5,55
바나프레소 역삼초교사거리점,카페,역삼동 829-17,4.0,1,2
사보텐 아워홈빌딩점,"돈까스,우동",역삼동 830-25,3.8,20,8
장호덕손만두 강남점,분식,서초동 1330-11,4.0,2,3
포몬스 역삼점,동남아음식,역삼동 829-8,3.7,8,9
휴일,와인바,역삼동 830-9,3.0,2,21
명동칼국수샤브샤브 강남대로점,샤브샤브,역삼동 831-5,4.0,2,8
빽다방 서초우성점,커피전문점,서초동 1329-9,3.9,8,4
온끼 서초점,한식,서초동 1337,3.4,7,28
커피코트 서초점,커피전문점,서초동 1328-11,4.4,5,9
아사카,일본식주점,서초동 1328-11,1.5,4,10
플렌티,디저트카페,역삼동 831-45,4.0,14,8
담소소사골순대육개장 서초2호점,순대,서초동 1337-17,2.5,6,8
고봉민김밥인 강남아르누보씨티점,분식,서초동 1330-4,4.2,15,1
우리집김밥 서초점,분식,서초동 1330-11,5.0,10,7
인사이드,커피전문점,역삼동 837-16,3.4,13,3
한량,일본식주점,역삼동 831-29,1.0,1,0
커피빈 서초우성아파트앞점,커피전문점,서초동 1330-8,0.0,1,0
열,"육류,고기",서초동 1330-14,4.5,2,7
아사칸 강남2호점,"호프,요리주점",역삼동 831-24,1.5,5,10
BAR11CLUB,와인바,서초동 1330-15,5.0,1,2
영진식당,한식,서초동 1330-13,0.0,0,22
맛보리 생돼지김치두루치기,"불고기,두루치기",서초동 1337-17,3.4,12,16
회파는초밥집,"초밥,롤",서초동 1330-11,3.7,3,13
매머드커피 강남1점,커피전문점,역삼동 831-42,4.0,1,3
친구포차,실내포장마차,역삼동 830-7,0.0,0,2
청부인 강남점,일본식주점,서초동 1328-11,5.0,1,2
카페밀브리지,커피전문점,역삼동 832-22,3.5,4,2
BBQ 역삼점,치킨,역삼동 836-26,2.7,9,0
어니스트그린,디저트카페,서초동 1337-2,5.0,3,5
와라와라 강남역4번출구점,"호프,요리주점",역삼동 831-35,1.5,4,2
미스터포차,실내포장마차,역삼동 836,3.7,11,7
카페볼카 강남역점,커피전문점,서초동 1330-20,5.0,2,7
만랩커피 서초점,카페,서초동 1337-14,3.0,1,4
벨라,양식,서초동 1330-4,5.0,1,10
아크펍,"호프,요리주점",서초동 1327-29,3.3,3,14
반한달 강남점,"제과,베이커리",서초동 1337-14,5.0,1,9
켄홈1991,일본식주점,역삼동 831-45,3.4,12,16
강남옻닭전문점,삼계탕,서초동 1327-29,0.0,0,27
브라운치킨 삼성타운직영점,치킨,서초동 1327-29,3.0,3,6
해정집,감자탕,서초동 1327-17,3.0,1,9
치킨매니아 서초2호점,치킨,서초동 1337-14,4.5,2,3
본도시락 역삼초교점,도시락,역삼동 830-49,2.0,3,4
영동소금구이,"육류,고기",역삼동 832-32,3.0,1,0
봄커피,카페,역삼동 833-2,4.0,1,5
장수족발감자탕 본점,"족발,보쌈",서초동 1330-11,4.4,15,7
왕두꺼비부대찌개,"찌개,전골",역삼동 832-33,4.4,5,10
토리니쿠 역삼점,일본식주점,역삼동 832-33,5.0,1,0
서초동연가 역삼점,"육류,고기",역삼동 831-32,3.5,4,6
달씨커피 강남역점,커피전문점,역삼동 831-24,0.0,0,1
해정집감자탕&족발,감자탕,서초동 1327-17,3.5,2,5
탑에스빠,술집,역삼동 832-16,0.0,0,0
밀라이스,한식,서초동 1328-11,2.3,13,38
청년떡볶이 서초우성점,떡볶이,서초동 1337-17,3.0,9,2
매머드커피 서초우성점,커피전문점,서초동 1337-14,0.0,0,0
김밥천국 우성점,분식,서초동 1337-14,1.8,6,1
진미손칼국수함흥냉면,냉면,역삼동 830-32,0.0,0,0
김밥마을,분식,서초동 1330-9,3.0,2,4
깐부치킨 역삼초교점,치킨,역삼동 832-33,2.5,4,3
셀렉토커피 역삼점,커피전문점,역삼동 831-38,3.8,6,6
투썸플레이스 강남역삼로점,커피전문점,역삼동 833-1,3.5,2,4
쓰리오브컵스,커피전문점,서초동 1330-3,4.7,11,4
오징어광장 강남점,"해물,생선",역삼동 831-30,4.5,4,3
턴바,칵테일바,역삼동 831-28,0.0,0,0
더바스켓 강남역점,치킨,역삼동 830-27,0.0,0,26
강남추어탕,추어,서초동 1327-29,3.7,3,8
을지골뱅이,"호프,요리주점",서초동 1330-11,0.0,0,4
나누다키친 강남1호점,뷔페,서초동 1330-14,4.0,1,2
보스케,카페,역삼동 832-4,4.0,2,23
이모네맷돌 녹두빈대떡,한식,서초동 1337-14,4.7,9,4
재육3끼,한정식,역삼동 832-33,3.0,2,4
강남교동짬뽕,중화요리,서초동 1327-35,0.0,0,0
파파스브로트,"제과,베이커리",역삼동 831-45,5.0,1,2
참숯주먹생고기,"육류,고기",역삼동 830-70,5.0,3,4
명오뎅바,오뎅바,역삼동 832-33,1.5,2,4
안동한우곱창 서초점,"곱창,막창",서초동 1327-35,5.0,2,3
시소,일본식주점,역삼동 830-32,0.0,0,3
참,한식,서초동 1337-14,0.0,0,10
대미필담,"육류,고기",서초동 1327-29,2.0,3,19
빈집,"호프,요리주점",서초동 1330-4,0.0,0,18
함바그또카레,일식,서초동 1330-6,3.8,4,4
텀블러비어 강남점,"호프,요리주점",서초동 1327-35,4.0,2,1
